Timestamp,TransactionType,Amount
2023-05-26 13:00:00,UPI,2630.2
2023-09-14 20:00:00,UPI,51865.46
2023-04-22 08:00:00,NetBanking,1445.97
2023-06-25 00:00:00,Card,1046.37
2023-01-01 16:00:00,UPI,2805.19
2023-05-13 23:00:00,UPI,2254.44
2023-01-17 08:00:00,NetBanking,2267.94
2023-12-26 00:00:00,Card,3270.54
2023-09-19 08:00:00,UPI,906.81
2023-01-24 19:00:00,UPI,884.47
2023-06-01 07:00:00,UPI,1870.63
2023-09-15 04:00:00,Wallet,2050.72
2023-10-27 01:00:00,Card,1716.04
2023-12-18 09:00:00,Card,3968.6
2023-06-12 09:00:00,Card,1751.81
2023-12-05 11:00:00,UPI,1559.42
2023-04-05 23:00:00,NetBanking,2099.47
2023-11-07 11:00:00,Card,2776.71
2023-02-02 07:00:00,UPI,1419.66
2023-10-14 05:00:00,UPI,1882.41
2023-04-04 15:00:00,Card,2799.43
2023-10-23 08:00:00,Wallet,2843.85
2023-01-04 06:00:00,UPI,2174.1
2023-12-03 16:00:00,NetBanking,3934.71
2023-10-23 19:00:00,NetBanking,3584.52
2023-06-13 14:00:00,UPI,875.11
2023-11-02 20:00:00,UPI,646.43
2023-10-23 03:00:00,UPI,2636.57
2023-09-17 14:00:00,Card,3092.29
2023-07-25 20:00:00,UPI,1820.19
2023-05-17 07:00:00,UPI,1598.24
2023-05-25 00:00:00,Card,1343.77
2023-11-21 12:00:00,Card,1065.59
2023-12-25 07:00:00,UPI,2909.07
2023-11-15 18:00:00,UPI,1694.96
2023-04-23 23:00:00,Card,2241.44
2023-03-11 12:00:00,Card,539.36
2023-01-07 03:00:00,NetBanking,2801.82
2023-09-25 12:00:00,UPI,2470.22
2023-01-16 05:00:00,NetBanking,924.25
2023-07-08 19:00:00,Card,2207.22
2023-08-11 02:00:00,Card,2003.79
2023-08-18 14:00:00,Card,1639.88
2023-09-28 13:00:00,UPI,322.34
2023-08-15 15:00:00,UPI,1471.74
2023-09-29 07:00:00,Card,2241.94
2023-11-09 16:00:00,Card,1561.15
2023-02-21 22:00:00,Card,1822.64
2023-06-09 23:00:00,UPI,3197.41
2023-12-23 07:00:00,Wallet,1937.99
2023-04-10 00:00:00,Card,322.56
2023-05-06 09:00:00,UPI,1852.12
2023-03-18 03:00:00,UPI,2079.52
2023-10-18 19:00:00,NetBanking,1339.72
2023-12-24 01:00:00,NetBanking,2587.8
2023-06-28 13:00:00,Card,830.22
2023-10-15 22:00:00,NetBanking,1889.81
2023-12-23 17:00:00,UPI,820.99
2023-04-02 12:00:00,UPI,1763.45
2023-06-06 03:00:00,NetBanking,2566.5
2023-09-07 02:00:00,NetBanking,1870.66
2023-08-22 15:00:00,Card,1823.96
2023-02-02 01:00:00,NetBanking,2022.22
2023-02-02 12:00:00,UPI,2062.21
2023-09-20 15:00:00,NetBanking,2555.0
2023-06-15 23:00:00,UPI,2559.85
2023-12-30 02:00:00,UPI,3137.36
2023-01-22 17:00:00,UPI,2134.09
2023-11-12 09:00:00,UPI,671.42
2023-08-30 00:00:00,UPI,2686.36
2023-07-10 23:00:00,UPI,3079.86
2023-09-05 18:00:00,UPI,3969.36
2023-07-25 21:00:00,UPI,3161.36
2023-09-19 03:00:00,Card,1607.76
2023-10-25 00:00:00,UPI,2149.75
2023-04-13 13:00:00,UPI,1783.5
2023-01-29 13:00:00,Card,1674.78
2023-04-01 00:00:00,NetBanking,1909.21
2023-10-20 23:00:00,NetBanking,3028.59
2023-08-11 13:00:00,UPI,728.66
2023-01-02 14:00:00,Card,1197.96
2023-07-23 03:00:00,UPI,2975.59
2023-02-22 08:00:00,UPI,3162.93
2023-11-17 17:00:00,UPI,1472.4
2023-04-02 12:00:00,NetBanking,3320.6
2023-10-26 13:00:00,UPI,2780.71
2023-01-13 13:00:00,UPI,1785.79
2023-11-10 15:00:00,UPI,51.79
2023-09-23 21:00:00,NetBanking,665.59
2023-01-27 22:00:00,Card,1473.46
2023-06-30 10:00:00,UPI,2607.95
2023-10-19 19:00:00,Card,2610.48
2023-05-28 09:00:00,Card,1626.84
2023-07-09 22:00:00,Card,1814.98
2023-10-02 03:00:00,UPI,1974.01
2023-12-20 02:00:00,NetBanking,1825.01
2023-06-20 02:00:00,UPI,2130.91
2023-06-24 07:00:00,Card,1975.97
2023-12-27 12:00:00,UPI,660.62
2023-06-06 10:00:00,UPI,1833.95
2023-03-13 20:00:00,UPI,1981.92
2023-02-27 08:00:00,Card,2791.84
2023-12-29 18:00:00,UPI,1334.96
2023-03-10 21:00:00,NetBanking,2163.12
2023-03-28 02:00:00,UPI,2450.27
2023-01-01 22:00:00,Card,1881.32
2023-04-13 12:00:00,NetBanking,596.16
2023-09-04 22:00:00,Card,2808.06
2023-09-18 11:00:00,Card,2597.71
2023-10-31 23:00:00,Card,2183.02
2023-05-18 12:00:00,UPI,2032.26
2023-09-19 15:00:00,NetBanking,574.86
2023-12-23 09:00:00,UPI,2619.73
2023-11-03 09:00:00,Card,3189.12
2023-06-05 07:00:00,Card,1109.0
2023-09-19 08:00:00,UPI,3076.01
2023-09-07 19:00:00,UPI,2905.17
2023-01-22 10:00:00,Card,1085.44
2023-01-19 16:00:00,NetBanking,1684.69
2023-09-08 19:00:00,Wallet,883.65
2023-08-11 15:00:00,Card,1947.89
2023-12-01 17:00:00,Card,2358.65
2023-04-16 00:00:00,Wallet,943.63
2023-05-09 09:00:00,UPI,2308.64
2023-03-01 12:00:00,UPI,2511.3
2023-06-15 07:00:00,Card,2522.78
2023-09-26 13:00:00,NetBanking,2363.6
2023-03-31 23:00:00,NetBanking,1017.21
2023-08-02 20:00:00,UPI,1902.82
2023-04-17 03:00:00,UPI,2281.88
2023-05-05 03:00:00,UPI,3168.82
2023-04-21 09:00:00,UPI,2001.97
2023-12-21 09:00:00,UPI,2340.43
2023-05-09 11:00:00,NetBanking,1254.38
2023-02-13 05:00:00,UPI,1076.08
2023-05-26 09:00:00,NetBanking,973.54
2023-11-13 20:00:00,UPI,1663.79
2023-11-11 08:00:00,Card,3649.64
2023-04-20 18:00:00,UPI,1678.34
2023-06-15 23:00:00,UPI,2291.7
2023-03-16 02:00:00,UPI,2445.68
2023-11-26 06:00:00,Wallet,1126.78
2023-08-01 22:00:00,NetBanking,1651.91
2023-08-05 05:00:00,Card,2499.53
2023-11-04 10:00:00,UPI,2342.66
2023-02-16 20:00:00,Wallet,404.8
2023-01-30 01:00:00,UPI,2475.53
2023-04-01 19:00:00,UPI,1559.21
2023-08-07 19:00:00,Card,1580.15
2023-03-22 09:00:00,Wallet,2323.89
2023-02-12 05:00:00,UPI,3218.35
2023-01-10 10:00:00,UPI,1839.65
2023-11-02 01:00:00,Wallet,2943.24
2023-03-18 04:00:00,UPI,847.26
2023-11-26 13:00:00,UPI,2104.59
2023-08-21 20:00:00,Card,1567.16
2023-03-26 07:00:00,NetBanking,2225.61
2023-07-26 22:00:00,Card,1762.95
2023-09-03 11:00:00,Wallet,927.15
2023-02-15 00:00:00,Card,1290.07
2023-07-29 20:00:00,UPI,685.44
2023-04-17 19:00:00,Wallet,954.48
2023-05-18 04:00:00,UPI,2384.26
2023-05-30 10:00:00,UPI,1799.17
2023-07-04 15:00:00,Card,2184.69
2023-10-13 01:00:00,UPI,3452.46
2023-10-04 19:00:00,UPI,1763.22
2023-06-14 23:00:00,UPI,2507.43
2023-01-07 17:00:00,UPI,2022.51
2023-01-25 17:00:00,NetBanking,58856.06
2023-05-22 06:00:00,Card,414.12
2023-09-07 21:00:00,Wallet,1425.87
2023-09-22 18:00:00,UPI,2523.22
2023-01-28 15:00:00,UPI,1397.68
2023-01-23 13:00:00,UPI,2452.86
2023-08-15 09:00:00,UPI,1951.94
2023-08-01 05:00:00,UPI,2691.96
2023-02-06 03:00:00,NetBanking,1094.3
2023-12-26 07:00:00,Wallet,2138.27
2023-08-16 21:00:00,Wallet,2372.81
2023-09-18 16:00:00,UPI,2105.43
2023-02-18 17:00:00,NetBanking,2119.53
2023-02-04 14:00:00,UPI,2961.94
2023-03-10 19:00:00,UPI,656.08
2023-02-17 08:00:00,NetBanking,2099.97
2023-04-28 02:00:00,Card,14436.45
2023-12-28 03:00:00,UPI,2606.09
2023-02-12 11:00:00,UPI,1329.65
2023-08-07 05:00:00,UPI,22.04
2023-02-23 11:00:00,Card,2625.17
2023-01-28 11:00:00,Card,1785.3
2023-03-25 18:00:00,Wallet,2285.3
2023-12-24 22:00:00,UPI,3141.61
2023-03-14 05:00:00,UPI,2297.12
2023-03-30 13:00:00,Card,2135.54
2023-04-01 11:00:00,Card,1962.18
2023-12-11 10:00:00,UPI,1082.15
2023-05-25 15:00:00,Card,1827.8
2023-08-23 08:00:00,NetBanking,3579.12
2023-12-29 03:00:00,Wallet,1699.82
2023-12-14 01:00:00,NetBanking,1875.19
2023-03-29 09:00:00,NetBanking,3005.67
2023-07-31 04:00:00,Card,766.97
2023-09-24 13:00:00,NetBanking,2496.1
2023-04-25 21:00:00,UPI,728.9
2023-06-13 08:00:00,UPI,2319.35
2023-12-08 02:00:00,UPI,1982.07
2023-03-21 04:00:00,Card,2489.92
2023-04-19 18:00:00,UPI,1190.02
2023-10-15 12:00:00,Wallet,1571.97
2023-03-02 09:00:00,UPI,2531.24
2023-07-29 01:00:00,UPI,1592.13
2023-11-30 07:00:00,Card,2604.41
2023-09-10 04:00:00,UPI,2167.34
2023-03-29 08:00:00,UPI,1643.4
2023-09-24 20:00:00,UPI,1747.72
2023-05-19 19:00:00,Card,27998.34
2023-11-07 22:00:00,UPI,1823.85
2023-08-01 17:00:00,NetBanking,2584.2
2023-05-05 02:00:00,Card,1702.98
2023-04-29 07:00:00,UPI,1541.58
2023-05-22 00:00:00,UPI,2728.2
2023-01-29 13:00:00,UPI,1662.3
2023-11-10 19:00:00,NetBanking,1567.7
2023-06-28 11:00:00,UPI,11.47
2023-11-19 08:00:00,UPI,1168.4
2023-11-18 06:00:00,NetBanking,1329.1
2023-03-09 11:00:00,Card,1567.9
2023-10-14 04:00:00,UPI,1422.29
2023-03-01 15:00:00,UPI,2786.44
2023-07-16 09:00:00,Wallet,1379.88
2023-07-28 06:00:00,NetBanking,1439.5
2023-01-07 18:00:00,Card,2124.52
2023-03-24 06:00:00,Card,1118.65
2023-05-18 03:00:00,Card,3251.19
2023-12-19 13:00:00,Wallet,2641.73
2023-01-27 07:00:00,Wallet,1065.53
2023-02-07 17:00:00,UPI,2810.93
2023-03-25 22:00:00,NetBanking,2977.37
2023-11-26 00:00:00,UPI,1086.31
2023-01-09 12:00:00,UPI,1067.87
2023-01-25 05:00:00,Card,1511.67
2023-08-25 11:00:00,UPI,867.84
2023-08-11 19:00:00,Wallet,1375.77
2023-04-21 03:00:00,UPI,1679.9
2023-12-01 01:00:00,Card,2403.32
2023-04-06 17:00:00,Wallet,2064.98
2023-02-06 10:00:00,Wallet,1881.58
2023-08-20 16:00:00,UPI,1613.46
2023-01-29 17:00:00,UPI,953.64
2023-06-16 16:00:00,Card,2473.37
2023-01-28 23:00:00,UPI,2455.5
2023-11-27 07:00:00,Wallet,1506.52
2023-02-18 19:00:00,Wallet,1119.08
2023-08-21 23:00:00,UPI,3244.88
2023-09-22 06:00:00,UPI,2197.38
2023-03-02 09:00:00,UPI,2317.57
2023-04-16 19:00:00,Wallet,2352.12
2023-06-14 23:00:00,UPI,1038.01
2023-09-19 21:00:00,UPI,3199.42
2023-08-15 08:00:00,UPI,1677.2
2023-06-27 12:00:00,Card,2657.63
2023-04-09 09:00:00,UPI,3166.75
2023-09-14 20:00:00,UPI,2065.1
2023-06-02 22:00:00,Wallet,1054.82
2023-03-15 01:00:00,Wallet,5.22
2023-12-04 12:00:00,NetBanking,1969.27
2023-03-22 18:00:00,UPI,2200.12
2023-12-23 18:00:00,UPI,1535.38
2023-09-07 00:00:00,Card,2108.55
2023-10-02 12:00:00,UPI,2344.28
2023-12-26 00:00:00,Wallet,2795.14
2023-09-20 16:00:00,Card,1817.15
2023-11-03 01:00:00,UPI,1963.73
2023-11-25 03:00:00,Wallet,1857.12
2023-10-04 09:00:00,Wallet,2026.88
2023-01-25 21:00:00,UPI,1589.45
2023-05-08 14:00:00,Card,1585.63
2023-04-08 08:00:00,UPI,1635.98
2023-01-24 20:00:00,UPI,2125.01
2023-11-10 09:00:00,UPI,1322.15
2023-09-15 03:00:00,Card,1639.2
2023-10-23 17:00:00,Wallet,3446.87
2023-03-29 02:00:00,Card,2717.12
2023-10-01 14:00:00,UPI,1234.34
2023-07-12 16:00:00,Card,2691.74
2023-03-10 01:00:00,UPI,2501.91
2023-03-05 05:00:00,NetBanking,1916.86
2023-06-02 00:00:00,UPI,1433.62
2023-03-06 01:00:00,UPI,1342.79
2023-05-11 17:00:00,UPI,2179.07
2023-10-19 01:00:00,NetBanking,1323.01
2023-01-05 01:00:00,UPI,2877.78
2023-06-06 06:00:00,NetBanking,3104.65
2023-12-22 15:00:00,UPI,1965.76
2023-12-07 14:00:00,UPI,2911.02
2023-12-04 15:00:00,Card,1670.76
2023-08-14 13:00:00,Wallet,1428.52
2023-07-14 10:00:00,Wallet,2880.22
2023-01-26 10:00:00,UPI,3263.89
2023-03-13 23:00:00,UPI,3570.53
2023-03-19 06:00:00,UPI,2266.12
2023-07-30 15:00:00,Card,2689.69
2023-04-07 20:00:00,Card,2248.49
2023-08-29 14:00:00,Wallet,3122.7
2023-09-29 15:00:00,Wallet,2346.63
2023-03-14 21:00:00,UPI,2644.07
2023-02-02 13:00:00,Card,1091.67
2023-11-11 12:00:00,NetBanking,1815.07
2023-10-12 07:00:00,NetBanking,2650.91
2023-03-29 17:00:00,UPI,2579.18
2023-06-11 03:00:00,UPI,2719.12
2023-10-27 17:00:00,UPI,2096.52
2023-07-27 08:00:00,UPI,1478.38
2023-03-30 01:00:00,UPI,1952.84
2023-09-02 23:00:00,UPI,2037.63
2023-06-15 10:00:00,Card,2193.39
2023-10-30 16:00:00,UPI,1225.71
2023-03-07 17:00:00,UPI,1787.31
2023-04-05 18:00:00,UPI,1929.07
2023-07-22 21:00:00,NetBanking,206.22
2023-10-09 00:00:00,NetBanking,2666.0
2023-04-12 02:00:00,Card,2131.21
2023-08-20 02:00:00,UPI,2212.26
2023-10-13 12:00:00,Wallet,1587.6
2023-04-17 07:00:00,UPI,2469.0
2023-09-25 03:00:00,UPI,1334.46
2023-01-01 07:00:00,UPI,1460.15
2023-12-03 23:00:00,UPI,2502.66
2023-04-17 11:00:00,UPI,2285.73
2023-01-20 19:00:00,Wallet,977.92
2023-08-14 16:00:00,Card,3261.9
2023-12-28 12:00:00,UPI,1393.2
2023-10-29 15:00:00,Wallet,1893.93
2023-10-07 14:00:00,UPI,3397.43
2023-07-28 08:00:00,UPI,352.17
2023-07-13 22:00:00,Card,634.99
2023-12-03 14:00:00,Card,2353.55
2023-09-10 15:00:00,UPI,17.17
2023-04-06 05:00:00,UPI,365.21
2023-08-06 15:00:00,Card,2940.13
2023-10-18 11:00:00,Card,1672.9
2023-05-27 21:00:00,Card,3756.87
2023-04-28 14:00:00,UPI,1172.18
2023-07-25 23:00:00,UPI,1745.21
2023-09-30 02:00:00,UPI,2432.5
2023-01-11 18:00:00,UPI,2377.22
2023-01-12 18:00:00,Wallet,1796.08
2023-03-21 02:00:00,Card,1481.23
2023-06-22 07:00:00,UPI,2185.09
2023-10-04 05:00:00,NetBanking,3101.51
2023-05-14 08:00:00,Card,2610.25
2023-08-01 22:00:00,UPI,1494.03
2023-10-26 15:00:00,NetBanking,1206.58
2023-01-26 12:00:00,NetBanking,1445.77
2023-01-29 15:00:00,Card,981.01
2023-06-03 18:00:00,UPI,2117.93
2023-04-07 03:00:00,Card,2651.03
2023-10-25 05:00:00,NetBanking,1942.93
2023-09-29 05:00:00,UPI,3375.81
2023-09-04 02:00:00,UPI,3420.33
2023-04-18 23:00:00,NetBanking,2246.19
2023-10-27 07:00:00,UPI,2561.55
2023-08-07 16:00:00,NetBanking,1279.63
2023-08-01 20:00:00,Card,1711.35
2023-05-31 04:00:00,UPI,3017.82
2023-01-28 21:00:00,UPI,1536.58
2023-07-01 20:00:00,NetBanking,3189.9
2023-11-02 09:00:00,UPI,2890.05
2023-02-23 11:00:00,Card,2601.3
2023-02-08 11:00:00,Card,1061.84
2023-02-16 21:00:00,Card,1750.41
2023-03-05 17:00:00,Wallet,2515.37
2023-12-18 14:00:00,Card,1211.4
2023-06-04 15:00:00,UPI,1847.94
2023-11-30 12:00:00,Wallet,2601.7
2023-09-19 10:00:00,Card,1545.46
2023-06-11 00:00:00,UPI,1322.84
2023-11-23 09:00:00,UPI,559.38
2023-10-10 20:00:00,NetBanking,1690.69
2023-01-10 10:00:00,UPI,2618.55
2023-01-12 00:00:00,Card,1301.68
2023-01-27 21:00:00,Card,2014.3
2023-11-11 08:00:00,UPI,1820.63
2023-08-21 01:00:00,Card,1466.7
2023-05-05 14:00:00,UPI,2670.16
2023-04-15 08:00:00,UPI,3313.82
2023-01-25 11:00:00,Card,2803.47
2023-06-19 23:00:00,UPI,1443.25
2023-05-20 12:00:00,Card,3593.89
2023-09-20 11:00:00,NetBanking,2801.12
2023-06-09 15:00:00,NetBanking,1634.11
2023-12-16 05:00:00,UPI,1379.74
2023-03-13 11:00:00,UPI,2896.83
2023-09-26 18:00:00,Card,2139.02
2023-08-15 09:00:00,Wallet,1319.39
2023-02-15 18:00:00,NetBanking,1881.51
2023-10-23 16:00:00,NetBanking,1674.24
2023-04-07 22:00:00,UPI,1340.75
2023-09-25 08:00:00,UPI,2811.67
2023-10-18 20:00:00,Card,2625.38
2023-10-09 19:00:00,UPI,2670.83
2023-03-11 18:00:00,UPI,2659.74
2023-11-28 06:00:00,Wallet,1267.17
2023-09-10 01:00:00,UPI,1517.05
2023-02-15 09:00:00,UPI,3166.93
2023-07-10 18:00:00,UPI,2086.41
2023-01-07 11:00:00,Wallet,823.62
2023-03-23 14:00:00,Card,2173.56
2023-09-22 08:00:00,Card,2523.83
2023-08-29 19:00:00,Wallet,2419.23
2023-09-14 00:00:00,UPI,1249.7
2023-07-30 23:00:00,Card,3509.38
2023-06-09 14:00:00,UPI,799.52
2023-10-05 11:00:00,UPI,2088.72
2023-01-19 09:00:00,NetBanking,3389.24
2023-09-09 16:00:00,NetBanking,2473.33
2023-09-04 21:00:00,UPI,2668.98
2023-11-03 14:00:00,UPI,1157.47
2023-07-12 20:00:00,Card,2277.64
2023-09-23 10:00:00,UPI,1970.72
2023-02-09 12:00:00,UPI,1095.96
2023-12-07 19:00:00,UPI,2692.06
2023-09-12 19:00:00,UPI,1344.41
2023-01-20 03:00:00,NetBanking,1439.26
2023-11-12 08:00:00,UPI,2346.06
2023-07-13 14:00:00,UPI,1885.4
2023-01-17 08:00:00,Card,2135.43
2023-03-16 11:00:00,NetBanking,1836.4
2023-11-04 06:00:00,UPI,3130.45
2023-02-17 10:00:00,UPI,1259.98
2023-07-17 13:00:00,UPI,1628.15
2023-11-06 02:00:00,Card,2384.94
2023-09-23 02:00:00,Card,1209.67
2023-04-13 06:00:00,NetBanking,1174.22
2023-06-03 02:00:00,Wallet,2110.2
2023-02-27 09:00:00,NetBanking,2693.88
2023-10-07 05:00:00,Card,2798.3
2023-04-19 05:00:00,Card,28985.13
2023-01-06 21:00:00,UPI,1462.29
2023-04-21 19:00:00,Wallet,2220.53
2023-07-11 12:00:00,UPI,2452.91
2023-08-24 21:00:00,UPI,2209.49
2023-09-13 22:00:00,Card,2987.34
2023-08-23 10:00:00,UPI,1188.67
2023-12-20 00:00:00,Card,1442.42
2023-01-18 15:00:00,Card,2876.28
2023-10-19 15:00:00,UPI,821.58
2023-06-27 01:00:00,NetBanking,1568.49
2023-03-14 22:00:00,UPI,1414.77
2023-07-18 05:00:00,UPI,748.64
2023-03-23 23:00:00,Card,1850.28
2023-06-20 08:00:00,Card,2597.04
2023-06-24 02:00:00,NetBanking,2125.06
2023-11-21 13:00:00,UPI,2639.68
2023-05-03 18:00:00,Card,2953.56
2023-08-13 18:00:00,UPI,1691.49
2023-11-25 08:00:00,Wallet,4117.48
2023-07-31 11:00:00,UPI,1723.67
2023-10-29 06:00:00,Card,1829.98
2023-03-05 19:00:00,UPI,1433.9
2023-05-05 14:00:00,UPI,2436.31
2023-10-26 03:00:00,Card,1767.6
2023-07-07 05:00:00,NetBanking,1936.89
2023-02-08 21:00:00,Card,1835.83
2023-03-02 20:00:00,Wallet,1817.68
2023-04-24 11:00:00,Card,2126.63
2023-01-12 21:00:00,Card,1639.82
2023-01-12 00:00:00,UPI,1677.36
2023-10-12 00:00:00,NetBanking,2858.28
2023-03-15 10:00:00,UPI,1765.18
2023-01-02 16:00:00,NetBanking,2306.84
2023-08-31 19:00:00,Wallet,1288.41
2023-12-11 03:00:00,Wallet,1644.25
2023-02-11 03:00:00,Card,1013.95
2023-11-22 04:00:00,Card,3483.55
2023-11-21 13:00:00,NetBanking,3100.37
2023-08-27 05:00:00,UPI,2476.37
2023-05-14 06:00:00,Card,3720.88
2023-08-12 22:00:00,UPI,2616.23
2023-07-19 14:00:00,Card,1862.42
2023-10-27 07:00:00,UPI,2298.02
2023-04-16 04:00:00,UPI,3088.63
2023-04-14 07:00:00,UPI,1295.75
2023-08-03 18:00:00,UPI,1061.75
2023-02-02 10:00:00,Card,2324.86
2023-03-04 04:00:00,UPI,1530.52
2023-01-28 12:00:00,Card,192.08
2023-02-26 04:00:00,UPI,1005.65
2023-11-24 03:00:00,Card,1750.86
2023-10-26 04:00:00,Card,2038.55
2023-03-27 04:00:00,Card,2062.38
2023-11-04 00:00:00,Card,3604.16
2023-05-27 12:00:00,UPI,1833.9
2023-07-10 17:00:00,NetBanking,2222.5
2023-01-31 07:00:00,UPI,699.29
2023-11-08 04:00:00,Card,1975.09
2023-01-15 06:00:00,Card,2267.36
2023-03-02 07:00:00,UPI,899.79
2023-10-02 05:00:00,Card,1252.81
2023-09-21 05:00:00,Card,2391.33
2023-01-22 22:00:00,UPI,1562.94
2023-10-09 04:00:00,UPI,1917.97
2023-01-17 21:00:00,UPI,2432.62
2023-11-29 18:00:00,Wallet,3629.5
2023-06-05 20:00:00,Card,1822.57
2023-03-18 22:00:00,UPI,3415.36
2023-03-03 14:00:00,UPI,432.98
2023-02-02 03:00:00,Card,2118.69
2023-08-19 05:00:00,NetBanking,1732.73
2023-01-09 01:00:00,UPI,1574.03
2023-03-25 15:00:00,UPI,2526.45
2023-02-19 09:00:00,NetBanking,1828.3
2023-04-10 18:00:00,UPI,380.04
2023-06-16 21:00:00,UPI,729.3
2023-11-06 13:00:00,Wallet,2577.62
2023-04-05 05:00:00,Card,690.22
2023-06-05 16:00:00,UPI,2599.06
2023-10-07 20:00:00,UPI,2099.82
2023-07-23 03:00:00,UPI,1863.77
2023-07-02 10:00:00,UPI,1934.82
2023-11-22 15:00:00,NetBanking,2411.81
2023-05-24 19:00:00,UPI,1058.01
2023-11-14 08:00:00,Card,2033.83
2023-04-27 16:00:00,Wallet,1088.4
2023-12-14 05:00:00,UPI,2130.92
2023-08-14 10:00:00,UPI,2517.18
2023-03-02 15:00:00,Card,2132.76
2023-10-15 04:00:00,Wallet,2486.88
2023-08-31 00:00:00,NetBanking,1439.99
2023-10-11 04:00:00,UPI,1950.26
2023-07-19 20:00:00,Card,1809.62
2023-08-01 05:00:00,Card,1757.25
2023-02-25 05:00:00,Wallet,1359.49
2023-07-27 08:00:00,UPI,1654.54
2023-02-18 07:00:00,Card,1109.84
2023-07-13 18:00:00,NetBanking,644.68
2023-07-27 19:00:00,UPI,1439.43
2023-07-15 17:00:00,Card,2500.77
2023-01-15 04:00:00,UPI,2187.25
2023-06-09 12:00:00,UPI,994.72
2023-03-24 00:00:00,UPI,1675.19
2023-01-30 07:00:00,Wallet,2553.97
2023-08-17 10:00:00,UPI,1641.21
2023-09-23 16:00:00,Card,865.79
2023-03-17 00:00:00,Card,3806.1
2023-08-16 15:00:00,UPI,1866.43
2023-07-24 16:00:00,Card,1069.14
2023-07-13 16:00:00,Card,2137.01
2023-02-05 15:00:00,NetBanking,1931.52
2023-04-30 10:00:00,Card,766.82
2023-01-08 14:00:00,Card,2074.7
2023-05-10 16:00:00,UPI,2786.99
2023-08-25 06:00:00,Wallet,1813.67
2023-07-07 04:00:00,UPI,351.84
2023-08-31 15:00:00,NetBanking,2273.54
2023-03-05 05:00:00,UPI,2482.32
2023-07-28 10:00:00,Wallet,1530.87
2023-02-26 12:00:00,Card,1536.75
2023-06-01 05:00:00,NetBanking,3806.29
2023-06-01 04:00:00,UPI,1473.43
2023-12-09 02:00:00,UPI,1102.5
2023-09-13 12:00:00,Card,2020.09
2023-10-02 12:00:00,NetBanking,2459.87
2023-05-18 23:00:00,UPI,2425.95
2023-09-10 00:00:00,Wallet,25.55
2023-09-18 06:00:00,NetBanking,1471.41
2023-02-11 03:00:00,UPI,2922.31
2023-05-19 09:00:00,NetBanking,2261.35
2023-07-12 07:00:00,Card,14138.48
2023-12-15 13:00:00,Card,2993.93
2023-06-05 21:00:00,UPI,2771.92
2023-05-08 04:00:00,Card,24642.05
2023-10-01 22:00:00,Card,2703.57
2023-01-31 06:00:00,UPI,3599.8
2023-06-06 16:00:00,Card,1156.5
2023-08-30 22:00:00,Card,2444.36
2023-03-20 03:00:00,Card,3588.76
2023-10-19 09:00:00,UPI,2522.42
2023-06-18 01:00:00,NetBanking,1396.49
2023-08-15 19:00:00,Card,2191.13
2023-02-11 05:00:00,UPI,3095.91
2023-06-06 00:00:00,UPI,1187.39
2023-12-25 19:00:00,Card,1975.92
2023-01-25 17:00:00,NetBanking,1805.21
2023-03-15 22:00:00,UPI,1494.87
2023-02-08 23:00:00,Card,2193.24
2023-06-08 16:00:00,UPI,1919.43
2023-01-14 19:00:00,Card,2514.68
2023-11-27 02:00:00,Wallet,2912.78
2023-04-23 14:00:00,NetBanking,981.74
2023-09-03 09:00:00,UPI,2054.02
2023-07-30 14:00:00,Card,1957.5
2023-06-11 04:00:00,UPI,2162.73
2023-06-25 00:00:00,UPI,1987.62
2023-01-09 09:00:00,NetBanking,1215.47
2023-04-15 01:00:00,NetBanking,3163.8
2023-03-18 18:00:00,UPI,3504.61
2023-07-14 02:00:00,Wallet,2437.51
2023-11-11 08:00:00,Card,2478.48
2023-11-18 14:00:00,UPI,2104.84
2023-02-02 02:00:00,Card,2775.36
2023-05-12 11:00:00,Card,45.48
2023-03-09 20:00:00,Card,1996.91
2023-01-17 02:00:00,Card,1541.9
2023-09-09 07:00:00,Card,2116.65
2023-09-26 07:00:00,UPI,2874.1
2023-09-24 17:00:00,NetBanking,2015.23
2023-06-17 00:00:00,Card,1711.61
2023-04-13 18:00:00,UPI,877.38
2023-04-06 02:00:00,NetBanking,1912.58
2023-03-19 08:00:00,Wallet,2537.82
2023-11-29 12:00:00,Wallet,1327.13
2023-03-25 06:00:00,UPI,397.33
2023-08-17 04:00:00,UPI,3819.39
2023-07-14 13:00:00,Card,2268.14
2023-06-29 22:00:00,UPI,1822.74
2023-10-22 08:00:00,Wallet,3112.8
2023-11-07 06:00:00,UPI,2113.18
2023-03-01 15:00:00,UPI,3065.63
2023-08-23 08:00:00,UPI,2997.09
2023-11-07 21:00:00,UPI,980.38
2023-03-17 19:00:00,NetBanking,2368.0
2023-02-17 02:00:00,Card,3380.23
2023-10-01 11:00:00,UPI,1201.08
2023-04-21 18:00:00,UPI,1210.9
2023-05-26 20:00:00,Card,1346.24
2023-12-23 22:00:00,UPI,2712.33
2023-03-30 08:00:00,Card,2227.51
2023-06-17 12:00:00,Card,451.38
2023-05-16 19:00:00,Card,2272.76
2023-03-17 23:00:00,Wallet,1798.47
2023-03-03 10:00:00,Wallet,1910.18
2023-04-04 10:00:00,Wallet,1330.38
2023-05-16 03:00:00,UPI,2278.61
